H_agua(min), H_relativa(max), voltaje, medición, H_suelo
1.08, 2.54, 4.00, 1.99, 37.81
1.08, 2.54, 4.00, 1.99, 37.81
1.08, 2.54, 4.00, 1.99, 37.81
1.08, 2.54, 4.00, 1.99, 37.79
1.08, 2.54, 4.00, 1.99, 37.72
1.08, 2.54, 4.00, 1.99, 37.71
1.08, 2.54, 4.00, 1.99, 37.71
1.08, 2.54, 4.00, 1.99, 37.72
1.08, 2.54, 4.00, 1.99, 37.72
1.08, 2.54, 4.00, 1.99, 37.72
1.08, 2.54, 4.00, 1.99, 37.87
1.08, 2.54, 4.00, 1.97, 39.38
1.08, 2.54, 4.00, 1.96, 39.76
1.08, 2.54, 4.00, 1.95, 40.38
1.08, 2.54, 4.00, 1.95, 40.49
1.08, 2.54, 4.00, 1.95, 40.51
1.08, 2.54, 4.00, 1.95, 40.51
1.08, 2.54, 4.00, 1.95, 40.51
1.08, 2.54, 4.00, 1.95, 40.46
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.79
1.08, 2.54, 4.00, 1.94, 40.80
1.08, 2.54, 4.00, 1.95, 40.80
1.08, 2.54, 4.00, 1.95, 40.79
1.08, 2.54, 4.00, 1.95, 40.79
1.08, 2.54, 4.00, 1.95, 40.80
1.08, 2.54, 4.00, 1.94, 40.80
1.08, 2.54, 4.00, 1.95, 40.80
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.80
1.08, 2.54, 4.00, 1.94, 40.82
1.08, 2.54, 4.00, 1.94, 40.82
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.78
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.77
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.76
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.75
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.74
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.73
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.72
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.71
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.70
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.69
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.68
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.67
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.66
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.65
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.64
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.63
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.62
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.61
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.60
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.59
1.08, 2.54, 4.00, 1.95, 40.58
1.08, 2.54, 4.00, 1.95, 40.58
1.08, 2.54, 4.00, 1.95, 40.58
